minimum_nights,calculated_host_listings_count,availability_365,room_type,price
0.07142857142857142,0.006134969325153375,0.005494505494505494,0.5,40
1.0,0.0,0.8598901098901099,0.5,70
0.07142857142857142,0.003067484662576687,0.260989010989011,0.5,49
0.5,0.0,0.18406593406593408,1.0,175
0.07142857142857142,0.003067484662576687,0.9450549450549451,0.5,150
0.0,0.012269938650306749,0.049450549450549455,0.5,80
0.0,0.0,0.2417582417582418,0.0,95
0.14285714285714285,0.006134969325153375,0.2884615384615385,0.5,49
0.07142857142857142,0.0,0.005494505494505494,1.0,190
0.0,0.009202453987730062,0.005494505494505494,0.5,35
0.07142857142857142,0.0,0.6758241758241759,1.0,250
0.07142857142857142,0.0,0.05494505494505495,1.0,190
0.07142857142857142,0.0,0.48901098901098905,1.0,129
0.0,0.027607361963190184,0.8598901098901099,0.5,146
0.07142857142857142,0.003067484662576687,0.0,1.0,140
0.0,0.003067484662576687,0.7554945054945056,0.5,55
0.3571428571428571,0.0,0.03021978021978022,1.0,175
0.0,0.0,0.6153846153846154,1.0,155
0.0,0.0,0.48901098901098905,0.5,50
0.0,0.0,0.12912087912087913,0.5,89
1.0,0.0,0.5384615384615385,0.5,100
0.0,0.0,0.03021978021978022,0.5,89
0.0,0.009202453987730062,0.13461538461538464,0.5,88
0.0,0.0,1.0,1.0,3750
0.07142857142857142,0.0,0.008241758241758242,1.0,230
0.07142857142857142,0.0,0.5961538461538463,1.0,200
0.2857142857142857,0.009202453987730062,0.6840659340659341,0.5,45
0.0,0.0,0.2994505494505495,1.0,145
0.0,0.009202453987730062,0.9670329670329672,0.5,60
0.6428571428571428,0.0,0.11263736263736264,1.0,160
0.14285714285714285,0.0,0.08241758241758242,1.0,450
0.6428571428571428,0.0,0.0027472527472527475,0.5,40
0.0,0.0,0.1263736263736264,1.0,50
0.9285714285714286,0.08282208588957056,0.881868131868132,0.0,35
0.14285714285714285,0.0,0.02197802197802198,1.0,175
0.0,0.009202453987730062,1.0,0.5,65
0.07142857142857142,0.0,0.15109890109890112,0.5,56
0.4285714285714286,0.006134969325153375,0.7857142857142858,0.5,65
0.2857142857142857,0.006134969325153375,0.041208791208791215,0.5,100
0.14285714285714285,0.0,0.2417582417582418,1.0,395
0.2857142857142857,0.0,0.9120879120879122,0.5,200
0.14285714285714285,0.0,0.2417582417582418,0.5,65
0.0,0.012269938650306749,0.0576923076923077,0.0,80
0.14285714285714285,0.015337423312883437,0.15384615384615385,0.5,30
0.0,0.0,0.3351648351648352,1.0,475
0.07142857142857142,0.0,0.049450549450549455,0.5,100
0.14285714285714285,0.003067484662576687,0.03021978021978022,0.5,92
0.21428571428571427,0.003067484662576687,0.48076923076923084,0.5,79
0.07142857142857142,0.009202453987730062,0.22252747252747254,0.0,30
0.07142857142857142,0.0,0.9065934065934067,1.0,451
0.0,0.024539877300613498,0.8681318681318682,0.5,100
0.0,0.009202453987730062,0.31318681318681324,0.5,125
0.0,0.0,0.5329670329670331,1.0,175
0.4285714285714286,0.0,0.9945054945054946,0.5,135
0.21428571428571427,0.003067484662576687,0.08516483516483517,0.5,39
0.0,0.027607361963190184,0.9945054945054946,0.5,55
0.07142857142857142,0.003067484662576687,1.0,1.0,375
0.21428571428571427,0.0,0.04670329670329671,0.5,56
0.0,0.003067484662576687,0.23901098901098905,1.0,52
0.4285714285714286,0.006134969325153375,0.8516483516483517,0.5,85
0.07142857142857142,0.003067484662576687,0.12912087912087913,1.0,125
0.14285714285714285,0.0,0.19230769230769235,0.5,75
0.21428571428571427,0.0,0.041208791208791215,1.0,115
0.07142857142857142,0.006134969325153375,0.20879120879120883,0.5,50
0.07142857142857142,0.0,0.6016483516483517,1.0,140
0.07142857142857142,0.015337423312883437,0.521978021978022,1.0,165
0.14285714285714285,0.0,0.07142857142857142,0.5,30
0.0,0.0,0.4175824175824176,1.0,79
0.14285714285714285,0.0,0.027472527472527476,1.0,300
0.07142857142857142,0.003067484662576687,0.2252747252747253,0.5,60
0.21428571428571427,0.0,0.08516483516483517,1.0,200
0.0,0.003067484662576687,0.26648351648351654,0.5,45
0.2857142857142857,0.0,0.1318681318681319,1.0,85
0.07142857142857142,0.009202453987730062,0.19230769230769235,0.5,47
0.0,0.003067484662576687,0.15934065934065936,0.5,79
0.0,0.0,0.9258241758241759,1.0,290
0.07142857142857142,0.0,0.39010989010989017,0.5,163
0.07142857142857142,0.0,0.34340659340659346,1.0,125
0.07142857142857142,0.0,0.4752747252747253,1.0,75
0.0,0.006134969325153375,0.13736263736263737,0.5,79
0.2857142857142857,0.0,0.18131868131868134,0.5,75
0.14285714285714285,0.006134969325153375,0.7445054945054945,1.0,60
0.07142857142857142,0.0,0.9972527472527473,1.0,265
0.07142857142857142,0.012269938650306749,0.8736263736263737,1.0,210
0.0,0.0,0.8351648351648352,1.0,89
0.0,0.009202453987730062,0.2307692307692308,0.5,110
0.14285714285714285,0.0,0.01098901098901099,0.5,57
0.0,0.0,0.46978021978021983,0.5,82
0.0,0.006134969325153375,0.05219780219780221,0.5,60
0.0,0.0,0.28571428571428575,1.0,135
0.21428571428571427,0.0,0.8186813186813188,1.0,150
0.0,0.003067484662576687,0.47252747252747257,0.5,75
0.07142857142857142,0.0,0.7225274725274726,1.0,500
0.0,0.0,0.060439560439560454,0.5,100
0.0,0.0,0.19780219780219782,0.5,65
0.07142857142857142,0.0,0.16208791208791212,1.0,125
0.14285714285714285,0.0,0.08791208791208792,1.0,130
0.0,0.009202453987730062,0.4478021978021978,0.5,89
0.14285714285714285,0.003067484662576687,0.8763736263736265,0.5,45
0.14285714285714285,0.0,1.0,0.5,99
0.07142857142857142,0.0,0.870879120879121,0.5,100
0.07142857142857142,0.0,0.07142857142857142,1.0,140
0.07142857142857142,0.0,1.0,0.5,152
0.0,0.0,0.543956043956044,0.5,75
0.14285714285714285,0.0,0.9615384615384617,1.0,160
0.0,0.003067484662576687,0.6593406593406594,0.0,50
0.0,0.003067484662576687,0.6373626373626374,0.5,185
0.0,0.006134969325153375,1.0,1.0,170
0.07142857142857142,0.009202453987730062,0.6510989010989011,0.5,70
0.07142857142857142,0.0,0.06318681318681318,1.0,189
0.07142857142857142,0.0,0.1730769230769231,1.0,175
0.14285714285714285,0.0,0.5934065934065934,1.0,125
0.0,0.012269938650306749,0.43131868131868134,0.5,70
0.0,0.0,0.7060439560439561,1.0,144
0.21428571428571427,0.0,0.07417582417582418,0.5,95
0.2857142857142857,0.0,0.4093406593406594,1.0,169
0.07142857142857142,0.003067484662576687,0.9395604395604397,0.5,60
0.3571428571428571,0.0,0.0,1.0,120
0.4285714285714286,0.003067484662576687,0.2197802197802198,0.5,36
0.2857142857142857,0.0,0.32142857142857145,1.0,150
0.4285714285714286,0.0,0.9340659340659342,0.5,120
0.21428571428571427,0.0,0.23351648351648355,0.5,39
0.14285714285714285,0.0,0.8241758241758242,1.0,350
0.4285714285714286,0.0,0.1785714285714286,1.0,150
0.07142857142857142,0.003067484662576687,0.739010989010989,1.0,170
0.07142857142857142,0.0,0.3928571428571429,0.5,80
0.07142857142857142,0.0,0.05494505494505495,0.0,99
0.14285714285714285,0.0,0.26648351648351654,1.0,180
0.0,0.0,0.03021978021978022,0.5,95
0.14285714285714285,0.0,0.24450549450549453,0.5,75
0.14285714285714285,0.03680981595092024,0.2005494505494506,1.0,199
0.0,0.0,0.3983516483516484,0.5,130
0.0,0.006134969325153375,0.48901098901098905,0.5,40
0.0,0.0,0.07417582417582418,1.0,300
0.07142857142857142,0.0,0.9065934065934067,1.0,785
0.14285714285714285,0.0,0.3296703296703297,1.0,109
0.07142857142857142,0.0,0.8324175824175825,0.5,200
0.2857142857142857,0.0,0.8901098901098902,1.0,120
0.07142857142857142,0.0,0.19505494505494508,1.0,151
0.07142857142857142,0.0,0.7884615384615385,0.5,70
0.0,0.0,0.9972527472527473,0.0,100
0.0,0.0,0.2417582417582418,0.5,300
0.14285714285714285,0.0,0.19505494505494508,0.5,75
0.0,0.0,0.9972527472527473,0.5,80
0.0,0.0,0.9175824175824177,0.5,100
0.07142857142857142,0.006134969325153375,0.7527472527472528,0.5,76
0.3571428571428571,0.009202453987730062,0.17032967032967036,1.0,525
0.14285714285714285,0.10122699386503069,1.0,0.0,38
0.14285714285714285,0.003067484662576687,0.5384615384615385,0.5,60
0.0,0.0,0.29120879120879123,1.0,100
0.0,0.0,0.20879120879120883,0.0,85
0.07142857142857142,0.006134969325153375,0.40659340659340665,0.5,150
0.14285714285714285,0.0,0.30219780219780223,1.0,200
0.21428571428571427,0.0,0.041208791208791215,0.5,89
0.0,0.003067484662576687,0.09340659340659341,0.5,70
0.07142857142857142,0.0,0.39560439560439564,1.0,250
0.0,0.003067484662576687,0.23626373626373628,1.0,161
0.21428571428571427,0.0,0.18681318681318684,0.5,55
0.9285714285714286,0.003067484662576687,0.3983516483516484,0.5,90
0.14285714285714285,0.0,0.3241758241758242,0.5,65
0.14285714285714285,0.006134969325153375,0.6510989010989011,1.0,175
0.0,0.003067484662576687,0.7032967032967034,0.5,100
0.0,0.003067484662576687,0.26648351648351654,0.5,69
0.0,0.0,0.10164835164835165,0.5,105
0.21428571428571427,0.003067484662576687,0.9120879120879122,0.5,70
0.07142857142857142,0.0,0.3076923076923077,1.0,150
0.07142857142857142,0.0,0.9285714285714286,0.5,60
0.21428571428571427,0.0,0.09340659340659341,0.5,57
0.07142857142857142,0.0,0.9368131868131869,0.5,95
0.0,0.0,0.9945054945054946,0.5,75
0.07142857142857142,0.0,0.4203296703296704,1.0,175
0.07142857142857142,0.0,1.0,1.0,300
1.0,0.03374233128834356,0.48901098901098905,0.5,97
0.0,0.049079754601226995,0.7032967032967034,1.0,120
0.14285714285714285,0.003067484662576687,0.10989010989010989,0.5,65
0.07142857142857142,0.006134969325153375,0.9917582417582419,0.5,600
0.07142857142857142,0.0,0.024725274725274728,0.5,50
1.0,0.0,0.5851648351648352,1.0,799
0.21428571428571427,0.0,0.07142857142857142,1.0,100
0.07142857142857142,0.009202453987730062,0.9010989010989012,0.5,52
0.3571428571428571,0.0,0.02197802197802198,1.0,120
0.14285714285714285,0.0,0.5714285714285715,0.5,50
0.07142857142857142,0.0,0.9120879120879122,0.5,85
0.07142857142857142,0.0,0.9505494505494506,1.0,125
0.07142857142857142,0.0,0.8131868131868133,1.0,300
0.14285714285714285,0.0,0.016483516483516484,1.0,240
0.4285714285714286,0.0,0.027472527472527476,0.5,40
0.4285714285714286,0.0,0.24725274725274726,1.0,220
0.21428571428571427,0.003067484662576687,0.49725274725274726,0.5,89
0.07142857142857142,0.009202453987730062,0.8598901098901099,0.5,85
0.07142857142857142,0.015337423312883437,0.1785714285714286,0.5,45
0.07142857142857142,0.0,0.8791208791208792,1.0,345
0.14285714285714285,0.012269938650306749,0.1675824175824176,1.0,165
0.14285714285714285,0.003067484662576687,0.9972527472527473,0.5,150
0.4285714285714286,0.0,0.027472527472527476,1.0,100
0.0,0.006134969325153375,0.9313186813186815,0.5,85
0.0,0.006134969325153375,0.31318681318681324,1.0,300
0.14285714285714285,0.0,0.2142857142857143,1.0,190
0.14285714285714285,0.0,0.0576923076923077,0.5,65
1.0,0.0,0.04395604395604396,1.0,160
0.07142857142857142,0.003067484662576687,0.05494505494505495,0.5,75
0.07142857142857142,0.006134969325153375,0.06868131868131869,0.5,83
0.14285714285714285,0.0,0.8928571428571429,1.0,100
0.07142857142857142,0.0,0.032967032967032975,0.5,59
0.14285714285714285,0.006134969325153375,0.4203296703296704,0.5,55
0.2857142857142857,0.0,0.06318681318681318,1.0,150
0.07142857142857142,1.0,0.15659340659340662,1.0,300
0.07142857142857142,0.0,0.0027472527472527475,1.0,200
0.2857142857142857,0.003067484662576687,0.03571428571428572,1.0,149
0.21428571428571427,0.0,0.7664835164835165,0.5,69
0.07142857142857142,0.003067484662576687,0.45329670329670335,1.0,197
0.07142857142857142,0.012269938650306749,0.6071428571428572,0.5,57
0.14285714285714285,0.08282208588957056,0.16208791208791212,0.5,349
0.07142857142857142,0.003067484662576687,0.0,0.5,37
0.0,0.0,0.23901098901098905,0.5,80
0.0,0.0,0.9065934065934067,1.0,120
0.07142857142857142,0.006134969325153375,0.8571428571428572,1.0,195
0.07142857142857142,0.015337423312883437,1.0,0.0,25
0.2857142857142857,0.0,0.008241758241758242,1.0,300
0.07142857142857142,0.0,0.008241758241758242,1.0,200
0.14285714285714285,0.0,0.8241758241758242,1.0,395
0.07142857142857142,1.0,0.3076923076923077,1.0,262
0.0,0.003067484662576687,0.9285714285714286,0.5,50
0.0,0.003067484662576687,0.1263736263736264,0.5,43
0.0,0.003067484662576687,0.07692307692307693,0.5,85
0.0,0.0,0.11538461538461539,0.5,65
0.0,0.003067484662576687,0.37912087912087916,1.0,145
0.07142857142857142,0.03680981595092024,0.7445054945054945,1.0,500
0.07142857142857142,0.0,0.0,0.5,60
0.14285714285714285,0.0,0.4862637362637363,1.0,800
0.07142857142857142,0.006134969325153375,0.815934065934066,1.0,295
0.0,0.0,0.08516483516483517,0.5,72
0.07142857142857142,0.003067484662576687,0.12362637362637365,0.5,99
0.07142857142857142,0.0,0.041208791208791215,1.0,220
0.0,0.0,0.3461538461538462,1.0,350
0.07142857142857142,0.0,0.041208791208791215,0.5,40
0.14285714285714285,0.0,0.9972527472527473,1.0,300
0.07142857142857142,0.0,0.15934065934065936,1.0,169
0.14285714285714285,0.003067484662576687,0.5384615384615385,0.5,120
0.21428571428571427,0.0,0.2417582417582418,0.5,90
0.07142857142857142,0.003067484662576687,0.20879120879120883,0.5,65
0.0,0.0,0.6895604395604397,0.5,120
0.0,0.003067484662576687,0.9615384615384617,0.5,100
0.4285714285714286,0.0,0.18406593406593408,1.0,150
0.07142857142857142,0.03374233128834356,1.0,0.5,799
0.07142857142857142,0.003067484662576687,0.14835164835164838,0.5,150
0.2857142857142857,0.0,0.08241758241758242,1.0,125
0.0,0.0,0.23626373626373628,0.5,100
0.2857142857142857,0.003067484662576687,0.9697802197802199,1.0,250
0.07142857142857142,0.0,1.0,1.0,270
0.07142857142857142,0.003067484662576687,0.3571428571428572,0.5,99
0.07142857142857142,0.0,0.09065934065934066,1.0,200
0.0,0.0,0.282967032967033,0.5,65
0.0,0.003067484662576687,0.6950549450549451,0.5,65
0.07142857142857142,0.0,0.8791208791208792,1.0,215
0.07142857142857142,0.0,0.5714285714285715,0.5,65
0.07142857142857142,0.003067484662576687,0.6071428571428572,1.0,260
0.2857142857142857,0.0,0.23351648351648355,1.0,150
0.0,0.0,0.05219780219780221,0.5,100
0.14285714285714285,0.0,0.7967032967032968,0.5,78
0.07142857142857142,0.0,0.09065934065934066,1.0,123
0.2857142857142857,0.0,0.3571428571428572,1.0,325
0.07142857142857142,0.0,0.14010989010989014,1.0,90
0.0,0.0,0.45329670329670335,0.5,159
0.4285714285714286,0.0,0.02197802197802198,1.0,134
0.14285714285714285,0.0,0.016483516483516484,1.0,100
0.21428571428571427,0.0,0.01098901098901099,1.0,100
0.07142857142857142,0.006134969325153375,0.005494505494505494,1.0,150
0.07142857142857142,0.0,0.33241758241758246,0.5,88
0.0,0.003067484662576687,0.23626373626373628,0.5,90
0.8571428571428571,0.009202453987730062,0.9697802197802199,0.5,45
0.07142857142857142,0.0,0.7225274725274726,1.0,175
0.7857142857142857,0.0,0.09340659340659341,1.0,150
0.3571428571428571,0.0,0.027472527472527476,1.0,149
0.14285714285714285,0.0,0.48901098901098905,0.5,89
0.07142857142857142,0.009202453987730062,0.9368131868131869,1.0,450
0.0,0.0,0.4120879120879121,1.0,100
0.4285714285714286,0.0,0.35989010989010994,1.0,260
0.0,0.003067484662576687,0.9065934065934067,0.5,90
0.07142857142857142,0.0,0.8214285714285715,1.0,295
0.07142857142857142,0.0,0.24450549450549453,0.5,110
0.14285714285714285,0.0,0.554945054945055,0.5,110
0.07142857142857142,0.0,0.2417582417582418,1.0,135
0.07142857142857142,0.0,0.46428571428571436,1.0,250
0.07142857142857142,0.006134969325153375,0.7554945054945056,0.5,60
0.0,0.015337423312883437,0.3351648351648352,1.0,170
0.0,0.018404907975460124,1.0,0.5,50
0.14285714285714285,0.009202453987730062,0.9917582417582419,0.5,75
0.21428571428571427,0.0,0.3516483516483517,1.0,350
0.14285714285714285,0.0,0.5164835164835165,0.5,60
0.2857142857142857,0.006134969325153375,0.23901098901098905,1.0,210
0.2857142857142857,0.0,0.5274725274725275,0.5,90
0.21428571428571427,0.0,0.08791208791208792,1.0,160
0.0,0.0,0.0027472527472527475,1.0,180
0.14285714285714285,0.0,0.12912087912087913,0.5,120
0.0,0.009202453987730062,0.5137362637362638,0.0,40
0.0,0.015337423312883437,0.9450549450549451,0.5,299
0.0,0.006134969325153375,1.0,0.5,75
0.07142857142857142,0.024539877300613498,0.989010989010989,1.0,450
0.0,0.042944785276073615,0.6346153846153847,0.5,100
0.07142857142857142,0.0,0.326923076923077,1.0,230
0.14285714285714285,0.0,0.07967032967032968,1.0,211
0.07142857142857142,0.0,0.4587912087912088,1.0,98
0.14285714285714285,0.0,0.6071428571428572,1.0,142
0.9285714285714286,0.0,0.15934065934065936,1.0,60
0.14285714285714285,0.003067484662576687,0.6098901098901099,1.0,146
0.2857142857142857,0.0,0.24725274725274726,1.0,167
0.07142857142857142,0.0,0.5302197802197802,0.0,49
0.07142857142857142,0.003067484662576687,0.9560439560439561,0.5,69
0.4285714285714286,0.0,0.7609890109890111,0.5,80
0.6428571428571428,0.0,0.24450549450549453,1.0,130
0.14285714285714285,0.0,0.027472527472527476,0.5,40
0.14285714285714285,0.0,0.9368131868131869,0.5,35
0.07142857142857142,0.0,0.23626373626373628,1.0,100
0.2857142857142857,0.0,0.6675824175824177,1.0,95
0.21428571428571427,0.0,0.554945054945055,1.0,149
0.0,0.003067484662576687,1.0,0.5,228
0.0,0.018404907975460124,0.10989010989010989,0.5,69
0.0,0.003067484662576687,0.3076923076923077,0.5,45
0.07142857142857142,0.0,0.01098901098901099,1.0,265
0.07142857142857142,0.0,0.543956043956044,1.0,132
0.0,0.006134969325153375,0.282967032967033,1.0,90
1.0,0.0,0.16483516483516486,1.0,220
0.21428571428571427,0.003067484662576687,1.0,0.5,90
0.0,0.0,0.12912087912087913,1.0,300
0.0,0.003067484662576687,0.06318681318681318,0.0,75
0.14285714285714285,0.003067484662576687,0.804945054945055,1.0,160
0.0,0.003067484662576687,1.0,0.5,140
0.21428571428571427,0.0,0.21703296703296707,1.0,100
0.0,0.0,0.9532967032967034,1.0,125
0.0,0.0,0.7170329670329672,1.0,180
0.14285714285714285,0.0,0.04670329670329671,1.0,154
0.0,0.0,0.4505494505494506,1.0,443
0.21428571428571427,0.0,0.5164835164835165,0.5,51
0.07142857142857142,0.003067484662576687,0.43406593406593413,1.0,85
0.21428571428571427,0.0,0.4285714285714286,0.5,35
0.14285714285714285,0.003067484662576687,0.008241758241758242,0.5,150
0.21428571428571427,0.0,0.3818681318681319,0.5,109
0.07142857142857142,0.0,0.01098901098901099,1.0,200
0.0,0.05214723926380368,0.9725274725274726,0.5,165
0.2857142857142857,0.003067484662576687,0.9945054945054946,0.0,80
0.21428571428571427,0.0,0.12912087912087913,0.5,50
0.14285714285714285,0.0,0.09890109890109891,1.0,109
0.2857142857142857,0.006134969325153375,0.04395604395604396,1.0,145
0.21428571428571427,0.0,0.793956043956044,0.5,63
0.0,0.012269938650306749,0.9148351648351649,0.5,999
0.14285714285714285,0.0,0.05494505494505495,1.0,72
0.07142857142857142,0.006134969325153375,0.9285714285714286,0.0,30
0.14285714285714285,0.0,0.049450549450549455,0.5,46
0.14285714285714285,0.0,0.06318681318681318,0.5,79
0.0,0.02147239263803681,0.8516483516483517,0.5,75
0.07142857142857142,0.0,0.9560439560439561,1.0,117
0.0,0.1411042944785276,0.989010989010989,0.5,65
0.07142857142857142,1.0,0.8626373626373627,1.0,503
0.2857142857142857,0.0,0.8928571428571429,1.0,149
0.07142857142857142,0.0,0.5824175824175825,0.5,61
0.0,0.003067484662576687,0.7362637362637363,0.5,120
0.14285714285714285,0.0,0.1785714285714286,1.0,290
0.0,0.003067484662576687,0.5137362637362638,0.5,50
0.0,0.003067484662576687,0.1675824175824176,0.5,45
0.07142857142857142,0.0,0.9368131868131869,0.5,180
0.0,0.02147239263803681,0.9835164835164836,0.5,139
0.07142857142857142,0.006134969325153375,0.05219780219780221,0.5,99
0.0,0.003067484662576687,0.9972527472527473,0.5,37
0.0,0.0,1.0,0.0,46
0.07142857142857142,0.003067484662576687,0.7664835164835165,1.0,175
0.0,0.0,0.06593406593406594,0.5,50
0.4285714285714286,0.0,0.05219780219780221,1.0,225
0.0,0.02147239263803681,0.48901098901098905,0.5,58
0.14285714285714285,0.0,0.8928571428571429,1.0,99
0.07142857142857142,0.003067484662576687,0.9945054945054946,1.0,650
0.07142857142857142,0.003067484662576687,0.8983516483516484,0.5,52
0.0,0.018404907975460124,0.15659340659340662,0.5,55
0.14285714285714285,0.003067484662576687,0.23626373626373628,0.5,249
0.0,0.015337423312883437,0.804945054945055,0.5,100
0.07142857142857142,0.0,0.3461538461538462,0.5,85
0.07142857142857142,0.009202453987730062,0.45329670329670335,0.5,95
0.0,0.0,0.565934065934066,0.5,125
0.0,0.003067484662576687,0.2005494505494506,0.5,95
0.14285714285714285,0.0,1.0,0.5,150
0.07142857142857142,0.0,0.032967032967032975,0.5,53
0.21428571428571427,0.0,0.013736263736263736,1.0,200
0.14285714285714285,0.0,0.027472527472527476,0.5,90
0.0,0.006134969325153375,0.23626373626373628,0.5,49
0.07142857142857142,0.012269938650306749,0.008241758241758242,0.5,50
0.07142857142857142,0.006134969325153375,0.2994505494505495,0.5,45
0.07142857142857142,0.0,0.7280219780219781,0.5,70
0.07142857142857142,0.0,0.5686813186813188,1.0,105
0.2857142857142857,0.0,0.7087912087912088,0.5,170
0.0,0.009202453987730062,0.07967032967032968,0.5,45
0.0,0.012269938650306749,0.03846153846153847,0.5,40
0.0,0.003067484662576687,0.4010989010989011,1.0,150
0.07142857142857142,0.0,0.4120879120879121,0.5,45
0.0,0.0,0.01098901098901099,0.5,80
0.14285714285714285,0.003067484662576687,0.9478021978021979,1.0,165
0.0,0.003067484662576687,0.27472527472527475,1.0,140
0.4285714285714286,0.0,0.5137362637362638,1.0,175
0.2857142857142857,0.012269938650306749,0.8214285714285715,0.5,67
0.21428571428571427,0.003067484662576687,0.15659340659340662,0.5,106
0.0,0.0,0.9972527472527473,0.5,239
0.2857142857142857,0.02147239263803681,0.9175824175824177,0.5,215
0.3571428571428571,0.0,1.0,1.0,525
0.07142857142857142,0.003067484662576687,0.4285714285714286,0.5,55
0.0,0.003067484662576687,0.5879120879120879,1.0,138
0.0,0.012269938650306749,0.989010989010989,0.5,149
0.14285714285714285,0.0,0.29395604395604397,1.0,100
0.14285714285714285,0.006134969325153375,0.5824175824175825,0.5,45
0.07142857142857142,0.0,0.29670329670329676,0.5,75
0.3571428571428571,0.0,0.8131868131868133,1.0,149
0.07142857142857142,0.009202453987730062,0.013736263736263736,0.5,50
0.07142857142857142,0.003067484662576687,1.0,0.5,120
0.07142857142857142,0.0,0.34065934065934067,0.5,55
0.0,0.009202453987730062,0.48901098901098905,1.0,1000
0.21428571428571427,0.0,0.8406593406593408,0.5,99
0.07142857142857142,0.015337423312883437,0.8379120879120879,0.5,40
0.14285714285714285,0.0,0.9148351648351649,1.0,400
0.07142857142857142,0.003067484662576687,0.01098901098901099,0.5,60
0.2857142857142857,0.003067484662576687,0.4450549450549451,1.0,117
0.21428571428571427,0.003067484662576687,0.9972527472527473,0.5,55
0.14285714285714285,0.0,0.0027472527472527475,1.0,160
0.2857142857142857,0.018404907975460124,0.6483516483516484,0.5,50
0.14285714285714285,0.0,0.5054945054945056,1.0,125
0.14285714285714285,0.0,0.9615384615384617,1.0,119
0.0,0.009202453987730062,0.16208791208791212,0.5,110
0.0,0.003067484662576687,0.4917582417582418,0.5,120
0.21428571428571427,0.0,0.01098901098901099,1.0,90
0.21428571428571427,0.003067484662576687,0.7664835164835165,1.0,195
0.0,0.006134969325153375,0.7362637362637363,1.0,850
0.07142857142857142,0.0,0.016483516483516484,0.5,120
0.07142857142857142,0.003067484662576687,1.0,1.0,165
0.0,0.03374233128834356,0.9917582417582419,0.5,85
0.07142857142857142,0.02147239263803681,0.5164835164835165,0.5,80
0.21428571428571427,0.0,0.0027472527472527475,1.0,220
0.0,0.0,0.11263736263736264,1.0,151
0.0,0.003067484662576687,0.9945054945054946,0.5,60
0.07142857142857142,0.0,0.2252747252747253,0.5,85
0.07142857142857142,0.0,1.0,0.5,100
0.07142857142857142,0.0,0.09615384615384616,0.5,75
0.0,0.0,0.11538461538461539,0.5,28
0.0,0.0,0.019230769230769232,1.0,175
0.0,0.006134969325153375,0.06318681318681318,0.5,55
0.07142857142857142,0.0,0.6153846153846154,1.0,220
0.0,0.0,0.47802197802197804,1.0,300
0.14285714285714285,0.0,0.3763736263736264,0.0,65
0.14285714285714285,0.0,0.0027472527472527475,0.5,45
0.14285714285714285,0.006134969325153375,0.6923076923076924,0.5,38
0.2857142857142857,0.0,0.07417582417582418,1.0,45
0.0,0.003067484662576687,0.8351648351648352,0.5,85
0.07142857142857142,0.006134969325153375,1.0,0.5,68
0.3571428571428571,0.0,0.7637362637362638,1.0,115
0.07142857142857142,0.0,0.9697802197802199,0.5,90
0.0,0.0,0.6785714285714286,1.0,110
0.2857142857142857,0.0,0.9423076923076924,1.0,137
0.07142857142857142,0.006134969325153375,0.2417582417582418,1.0,185
0.5,0.0,0.7417582417582418,1.0,189
0.4285714285714286,0.03680981595092024,0.6758241758241759,0.5,40
0.14285714285714285,0.08282208588957056,0.15109890109890112,1.0,199
0.0,0.0,0.3516483516483517,0.5,75
0.4285714285714286,0.0,0.48901098901098905,0.0,50
0.07142857142857142,0.0,0.7417582417582418,0.5,50
0.0,0.015337423312883437,0.9945054945054946,0.5,85
0.07142857142857142,0.0,0.5247252747252747,0.5,99
0.0,0.006134969325153375,0.019230769230769232,1.0,190
0.14285714285714285,0.006134969325153375,0.03021978021978022,0.5,110
0.07142857142857142,0.0,0.23901098901098905,0.5,68
0.07142857142857142,0.009202453987730062,0.47252747252747257,1.0,300
0.4285714285714286,0.003067484662576687,0.9532967032967034,0.5,50
0.0,0.003067484662576687,0.22252747252747254,0.5,60
0.07142857142857142,0.012269938650306749,0.6291208791208792,0.0,40
0.07142857142857142,0.0,0.6510989010989011,0.0,95
0.21428571428571427,0.0,0.8928571428571429,1.0,295
0.0,0.0,0.47802197802197804,0.5,125
0.21428571428571427,0.0,0.8434065934065935,1.0,170
0.07142857142857142,0.0,0.0576923076923077,1.0,105
0.07142857142857142,0.0,0.2142857142857143,0.5,200
0.07142857142857142,0.0,0.01098901098901099,1.0,90
0.2857142857142857,0.0,0.9945054945054946,1.0,425
0.07142857142857142,0.0,0.0,1.0,115
0.3571428571428571,0.0,0.8791208791208792,1.0,425
0.21428571428571427,0.009202453987730062,0.13736263736263737,1.0,120
0.07142857142857142,0.0,0.4450549450549451,1.0,319
0.4285714285714286,0.0,0.1318681318681319,0.5,110
0.21428571428571427,0.0,0.041208791208791215,1.0,125
0.0,0.009202453987730062,0.8241758241758242,1.0,155
0.2857142857142857,0.0,0.9972527472527473,0.5,100
0.21428571428571427,0.0,0.005494505494505494,0.5,260
0.0,0.0,0.18406593406593408,0.5,45
0.2857142857142857,0.012269938650306749,0.8076923076923078,0.5,33
0.0,0.009202453987730062,0.008241758241758242,1.0,840
0.0,0.0,0.9340659340659342,1.0,450
0.0,0.003067484662576687,0.22802197802197804,0.5,129
0.0,0.012269938650306749,0.9835164835164836,0.5,89
0.0,0.0,0.29670329670329676,0.5,70
0.07142857142857142,0.0,0.29120879120879123,1.0,110
0.07142857142857142,0.006134969325153375,0.7280219780219781,1.0,250
